0,1,2,3,4,5,falcon-7b-lang-45_correct,falcon-7b-lang-45_choiceA_probs,falcon-7b-lang-45_choiceB_probs,falcon-7b-lang-45_choiceC_probs,falcon-7b-lang-45_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.3345,0.4082,0.2272,0.03004
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.354,0.2251,0.3528,0.0681
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.4146,0.307,0.2408,0.0378
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,True,0.2725,0.422,0.261,0.0443
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,True,0.3818,0.2883,0.2837,0.04614
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.3752,0.3208,0.1665,0.1375
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.3955,0.308,0.1981,0.09845
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.5093,0.22,0.2493,0.0212
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.3877,0.2343,0.302,0.07605
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.4858,0.1772,0.2443,0.0927
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.412,0.335,0.2357,0.01727
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.401,0.269,0.2129,0.1171
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.4255,0.419,0.1477,0.007675
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,True,0.4558,0.3928,0.139,0.01238
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.365,0.2854,0.251,0.09863
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.2693,0.338,0.371,0.0216
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.453,0.3005,0.2207,0.02615
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,True,0.3125,0.3352,0.2866,0.06573
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.422,0.279,0.2444,0.05432
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,True,0.4243,0.2192,0.3152,0.0412
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,True,0.399,0.1914,0.2896,0.12024
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.4683,0.3035,0.2021,0.02621
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.4597,0.2294,0.248,0.06274
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.3726,0.3982,0.2156,0.01368
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.3992,0.3494,0.2046,0.0469
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,True,0.437,0.3623,0.1917,0.00914
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.2537,0.4165,0.2527,0.07733
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.5405,0.2502,0.1831,0.02618
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.399,0.3535,0.2256,0.0219
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.4707,0.3235,0.18,0.02583
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.376,0.3396,0.2534,0.03087
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.3533,0.3357,0.2625,0.04855
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.4392,0.3406,0.2131,0.00707
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.509,0.251,0.2032,0.03687
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.3406,0.214,0.3262,0.1191
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.389,0.3076,0.25,0.05347
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.4353,0.3708,0.1887,0.004932
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,True,0.3071,0.265,0.396,0.03214
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.4304,0.252,0.2147,0.103
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.4514,0.2634,0.2217,0.06354
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.3787,0.3845,0.2225,0.014175
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.4883,0.1854,0.2593,0.0669
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.593,0.2395,0.1487,0.0189
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.3816,0.3816,0.2286,0.0083
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.35,0.2583,0.32,0.0714
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,True,0.442,0.34,0.1771,0.04077
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.3535,0.293,0.2988,0.05484
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.4314,0.301,0.2615,0.006035
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.5005,0.271,0.2128,0.0159
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.411,0.297,0.2622,0.02977
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.504,0.229,0.2456,0.0213
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.5435,0.265,0.1786,0.01303
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,True,0.3901,0.343,0.2048,0.06198
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,False,0.2417,0.2253,0.3787,0.1543
