0,1,2,3,4,5,falcon-40b-lang-1_correct,falcon-40b-lang-1_choiceA_probs,falcon-40b-lang-1_choiceB_probs,falcon-40b-lang-1_choiceC_probs,falcon-40b-lang-1_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,True,0.5786,0.2129,0.08875,0.11945
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.1571,0.2734,0.06247,0.507
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.241,0.1777,0.3083,0.2732
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.564,0.168,0.1809,0.08734
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,True,0.7056,0.11426,0.152,0.02838
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,True,0.3005,0.0514,0.04193,0.606
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.4656,0.06604,0.01373,0.4548
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.886,0.03238,0.06113,0.02023
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,True,0.03055,0.5522,0.05957,0.358
A wave transfers,amplitude,wavelength,frequency,energy,D,True,0.08264,0.095,0.05627,0.766
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,True,0.1425,0.614,0.1583,0.0852
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,True,0.02666,0.0278,0.916,0.02928
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.592,0.1473,0.1663,0.0947
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,True,0.7075,0.2191,0.02231,0.05106
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,True,0.233,0.3918,0.1873,0.188
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,True,0.622,0.1655,0.1846,0.02788
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,False,0.2483,0.0483,0.515,0.1881
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,True,0.06396,0.476,0.0494,0.4104
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.1986,0.389,0.0899,0.3225
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.4382,0.0702,0.4778,0.01382
