0,1,2,3,4,5,falcon-7b-lang-20_correct,falcon-7b-lang-20_choiceA_probs,falcon-7b-lang-20_choiceB_probs,falcon-7b-lang-20_choiceC_probs,falcon-7b-lang-20_choiceD_probs
In a Robertsonian translocation fusion occurs at the:,telomeres.,centromeres.,histones.,ends of the long arms.,B,False,0.3774,0.2505,0.1643,0.2076
Zinc finger proteins and helix-turn-helix proteins are,types of DNA-binding proteins,involved in the control of translation,components of ribosomes,part of the hemoglobin in blood cells,A,True,0.3042,0.297,0.1788,0.22
"If the frequency of males affected with an X-linked recessive condition in a human population is .10 (one in ten), what will be the expected frequency of affected females?",0.01,0.001,0.02,0.0001,A,True,0.3206,0.2161,0.2203,0.2429
In DNA adenine normally pairs with:,cytosine.,guanine.,thymine.,uracil.,C,False,0.3425,0.2817,0.1538,0.222
The pattern of inheritance shown by malignant hyperthermia (hyperpyrexia) is:,autosomal dominant.,autosomal recessive.,X-linked dominant.,X-linked recessive.,A,True,0.3496,0.3003,0.1486,0.2015
Mapping of human chromosomes:,has been restricted to the sex chromosomes because of small family sizes,proceeded much more successfully as large numbers of DNA markers became available.,has determined that the number of linkage groups is about twice the number of chromosomes,has demonstrated that almost all of the DNA is involved in coding for genes,B,False,0.315,0.2493,0.2123,0.2234
Intergenerational transmission to offspring can occur as a result of parental exposures to ______.,war,natural disasters,hunger,all of these,D,True,0.307,0.179,0.2013,0.313
Asp235Phe in a molecular report indicates that:,asparagine has been replaced by phenylalanine.,phenylalanine has been replaced by asparagine.,aspartic acid has been replaced by phenylalanine.,phenylalanine has been replaced by aspartic acid.,C,False,0.3735,0.2944,0.1396,0.1924
The risk of abnormality in the child of a mother with untreated phenylketonuria is:,1%,10%,25%,Almost 100%,D,False,0.3105,0.2751,0.1921,0.222
Exon skipping is associated with:,nonsense mutations.,regulatory mutations.,RNA processing mutations.,silent mutations.,C,False,0.2505,0.2893,0.2573,0.2028
Which of the following is not a chromosome instability syndrome?,Klinefelter syndrome,Ataxia telangiectasia,Fanconi anaemia,Bloom syndrome,A,True,0.2905,0.2352,0.2524,0.2219
Normal adult haemoglobin (Hb A) consists of:,two α (alpha) and two β (beta) chains.,two α and two γ (gamma) chains.,two α and two δ (delta) chains.,four γ chains.,A,False,0.3013,0.3374,0.1722,0.1892
In a condition such as schizophrenia the recurrence risk will be greatest for which of the following relatives of an affected individual?,Brother,Nephew,Grandchild,Aunt,A,True,0.386,0.2415,0.2123,0.1603
The mutation in sickle-cell disease consists of:,a deletion.,a duplication.,an insertion.,a point mutation.,D,False,0.2966,0.2754,0.187,0.2411
Which of the following is an example of monosomy?,"46,XX","47,XXX","69,XYY","45,X",D,False,0.4182,0.217,0.1827,0.182
QTL analysis is used to,identify chromosome regions associated with a complex trait in a genetic cross,determine which genes are expressed at a developmental stage,map genes in bacterial viruses,identify RNA polymerase binding sites,A,True,0.3672,0.2615,0.1702,0.2012
